FullName;Age;PhotoUrl;Nationality;BestPosition;Club
Néstor Camacho;33;https://cdn.sofifa.com/players/219/835/22_60.png;Paraguay;CAM;Club Olimpia
Francisco Pizzini;27;https://cdn.sofifa.com/players/214/971/22_60.png;Argentina;RM;Defensa y Justicia
Matěj Vydra;29;https://cdn.sofifa.com/players/198/331/22_60.png;Czech Republic;CF;Burnley
Marco Ruben;34;https://cdn.sofifa.com/players/165/560/22_60.png;Argentina;ST;Rosario Central
Pedro Mosquera Parada;33;https://cdn.sofifa.com/players/178/625/22_60.png;Spain;CDM;SD Huesca
Germán Berterame;22;https://cdn.sofifa.com/players/237/248/22_60.png;Argentina;ST;Club Atlético de San Luis
Mario González Gutiérrez;25;https://cdn.sofifa.com/players/235/970/22_60.png;Spain;ST;SC Braga
Halil Akbunar;27;https://cdn.sofifa.com/players/239/048/22_60.png;Turkey;RW;Göztepe SK
Joseph Aidoo;25;https://cdn.sofifa.com/players/230/021/22_60.png;Ghana;CB;RC Celta de Vigo
David Barbona;26;https://cdn.sofifa.com/players/227/274/22_60.png;Argentina;RM;Club Tijuana
Sebastian Andersson;29;https://cdn.sofifa.com/players/207/562/22_60.png;Sweden;ST;1. FC Köln
Federico Viñas;23;https://cdn.sofifa.com/players/253/385/22_60.png;Uruguay;ST;Club América
Filip Helander;28;https://cdn.sofifa.com/players/207/555/22_60.png;Sweden;CB;Rangers FC
Cristian Guanca;28;https://cdn.sofifa.com/players/227/785/22_60.png;Argentina;CAM;Al Ain FC
Jack Stephens;27;https://cdn.sofifa.com/players/202/697/22_60.png;England;CB;Southampton
Zelimkhan Bakaev;25;https://cdn.sofifa.com/players/231/113/22_60.png;Russia;CAM;Spartak Moskva
Serdar Aziz;30;https://cdn.sofifa.com/players/189/127/22_60.png;Turkey;CB;Fenerbahçe SK
Raúl López;28;https://cdn.sofifa.com/players/213/446/22_60.png;Mexico;RB;Deportivo Toluca
Silvan Hefti;23;https://cdn.sofifa.com/players/231/108/22_60.png;Switzerland;RB;BSC Young Boys
Lukas Nmecha;22;https://cdn.sofifa.com/players/230/084/22_60.png;Germany;ST;VfL Wolfsburg
Adolfo Heitor Padilha Alves;29;https://cdn.sofifa.com/players/230/339/22_60.png;Brazil;LB;Bahia
Joe Hart;34;https://cdn.sofifa.com/players/150/724/22_60.png;England;GK;Celtic
David Zima;20;https://cdn.sofifa.com/players/255/687/22_60.png;Czech Republic;CB;Torino F.C.
Milan Heča;30;https://cdn.sofifa.com/players/193/512/22_60.png;Czech Republic;GK;AC Sparta Praha
Panagiotis Retsos;22;https://cdn.sofifa.com/players/234/986/22_60.png;Greece;CB;Bayer 04 Leverkusen
Younes Namli;27;https://cdn.sofifa.com/players/226/539/22_60.png;Denmark;RM;Colorado Rapids
Sébastien Corchia;30;https://cdn.sofifa.com/players/191/210/22_60.png;France;RB;FC Nantes
Sekou Koita;21;https://cdn.sofifa.com/players/246/762/22_60.png;Mali;ST;FC Red Bull Salzburg
Jere Uronen;26;https://cdn.sofifa.com/players/207/593/22_60.png;Finland;LB;Stade Brestois 29
Manuel García Alonso;23;https://cdn.sofifa.com/players/223/978/22_60.png;Spain;CAM;Deportivo Alavés
Danny Vukovic;36;https://cdn.sofifa.com/players/181/481/22_60.png;Australia;GK;N.E.C. Nijmegen
Hamza Choudhury;23;https://cdn.sofifa.com/players/228/332/22_60.png;England;CB;Leicester City
Abdallah Sima;20;https://cdn.sofifa.com/players/259/816/22_60.png;Senegal;ST;Stoke City
Boubakar Kouyaté;24;https://cdn.sofifa.com/players/247/019/22_60.png;Mali;CB;FC Metz
Rodrigo Rey;30;https://cdn.sofifa.com/players/215/069/22_60.png;Argentina;GK;Gimnasia y Esgrima La Plata
Anel Ahmedhodžić;22;https://cdn.sofifa.com/players/236/524/22_60.png;Bosnia and Herzegovina;CB;Malmö FF
Francisco Casilla Cortés;34;https://cdn.sofifa.com/players/177/644/22_60.png;Spain;GK;Elche CF
Florian Krüger;22;https://cdn.sofifa.com/players/245/228/22_60.png;Germany;ST;DSC Arminia Bielefeld
Bruno Henrique Corsini;31;https://cdn.sofifa.com/players/216/813/22_60.png;Brazil;CDM;Al Ittihad
Hervé Koffi;24;https://cdn.sofifa.com/players/239/342/22_60.png;Burkina Faso;GK;Royal Charleroi S.C.
Eljif Elmas;21;https://cdn.sofifa.com/players/241/390/22_60.png;North Macedonia;CAM;Napoli
Adonis Frías;23;https://cdn.sofifa.com/players/251/886/22_60.png;Argentina;CB;Defensa y Justicia
Diego Arismendi;33;https://cdn.sofifa.com/players/191/726/22_60.png;Uruguay;CDM;Montevideo City Torque
Thomas Kaminski;28;https://cdn.sofifa.com/players/188/400/22_60.png;Belgium;GK;Blackburn Rovers
Luca Ceppitelli;31;https://cdn.sofifa.com/players/205/553/22_60.png;Italy;CB;Cagliari
Avilés Hurtado;34;https://cdn.sofifa.com/players/212/456/22_60.png;Colombia;LW;Pachuca
László Bénes;23;https://cdn.sofifa.com/players/234/728/22_60.png;Slovakia;CAM;Borussia Mönchengladbach
Jean-David Beauguel;29;https://cdn.sofifa.com/players/216/793/22_60.png;France;ST;FC Viktoria Plzeň
Fernando Martínez Rubio;31;https://cdn.sofifa.com/players/205/288/22_60.png;Spain;GK;Unión Deportiva Almería
Lucas Rodríguez;24;https://cdn.sofifa.com/players/229/595/22_60.png;Argentina;RM;Club Tijuana
Thomas Nicolas Silva Rangel;25;https://cdn.sofifa.com/players/230/366/22_60.png;Brazil;RB;Santos
Borja Sánchez Laborde;25;https://cdn.sofifa.com/players/241/117/22_60.png;Spain;CAM;Real Oviedo
Johan Gastien;33;https://cdn.sofifa.com/players/208/861/22_60.png;France;CDM;Clermont Foot 63
Rodrigo Alves Soares;28;https://cdn.sofifa.com/players/237/532/22_60.png;Brazil;RB;PAOK
Nathan Walter Neves Bessa;21;https://cdn.sofifa.com/players/230/364/22_60.png;Brazil;CM;Sport Club Corinthians Paulista
Juan Cruz Komar;24;https://cdn.sofifa.com/players/222/428/22_60.png;Argentina;CB;Club Atlético Talleres
Lassana Coulibaly;25;https://cdn.sofifa.com/players/230/107/22_60.png;Mali;CDM;US Salernitana 1919
Emmanuel Martínez;27;https://cdn.sofifa.com/players/227/803/22_60.png;Argentina;LM;Barcelona Sporting Club
Sonny Kittel;28;https://cdn.sofifa.com/players/199/912/22_60.png;Germany;LW;Hamburger SV
Anton Tinnerholm;30;https://cdn.sofifa.com/players/199/131/22_60.png;Sweden;RB;New York City FC
Javier García Fernández;34;https://cdn.sofifa.com/players/161/754/22_60.png;Spain;CDM;Boavista FC
Nicolás Domingo;36;https://cdn.sofifa.com/players/167/665/22_60.png;Argentina;CDM;Club Atlético Banfield
Robin Lod;28;https://cdn.sofifa.com/players/228/312/22_60.png;Finland;LM;Minnesota United FC
Hyeon Mu Kang;26;https://cdn.sofifa.com/players/221/912/22_60.png;Korea Republic;GK;Pohang Steelers
José Ignacio Martínez García;32;https://cdn.sofifa.com/players/212/183/22_60.png;Spain;LB;Real Valladolid CF
Andreas Cornelius;28;https://cdn.sofifa.com/players/201/943/22_60.png;Denmark;ST;Trabzonspor
Craig Goodwin;29;https://cdn.sofifa.com/players/209/888/22_60.png;Australia;LM;Adelaide United
David Mota Teixeira Carmo;21;https://cdn.sofifa.com/players/251/616/22_60.png;Portugal;CB;SC Braga
Steven Caulker;29;https://cdn.sofifa.com/players/193/504/22_60.png;England;CB;Gazişehir Gaziantep F.K.
Mateo Pavlović;31;https://cdn.sofifa.com/players/212/449/22_60.png;Croatia;CB;Amiens SC
Juan Francisco Moreno Fuertes;32;https://cdn.sofifa.com/players/188/135/22_60.png;Spain;RB;Aytemiz Alanyaspor
Marek Rodák;24;https://cdn.sofifa.com/players/222/951/22_60.png;Slovakia;GK;Fulham
Arnaud Nordin;23;https://cdn.sofifa.com/players/236/518/22_60.png;France;CAM;AS Saint-Étienne
Antonee Robinson;23;https://cdn.sofifa.com/players/229/348/22_60.png;United States;LB;Fulham
Juan Manuel Insaurralde;36;https://cdn.sofifa.com/players/153/060/22_60.png;Argentina;CB;Club Atlético Independiente
Shkodran Mustafi;29;https://cdn.sofifa.com/players/192/227/22_60.png;Germany;CB;Levante Unión Deportiva
Álvaro Fernández Llorente;23;https://cdn.sofifa.com/players/236/515/22_60.png;Spain;GK;Brentford
Pol Llonch Puyaltó;28;https://cdn.sofifa.com/players/225/507/22_60.png;Spain;CDM;Willem II
Carlos Martín Vigaray;26;https://cdn.sofifa.com/players/221/923/22_60.png;Spain;RB;Real Zaragoza
Massadio Haïdara;28;https://cdn.sofifa.com/players/201/955/22_60.png;Mali;LWB;Racing Club de Lens
Danny Latza;31;https://cdn.sofifa.com/players/189/410/22_60.png;Germany;CM;FC Schalke 04
Alexander Schlager;25;https://cdn.sofifa.com/players/215/522/22_60.png;Austria;GK;LASK Linz
Sergi Palencia Hurtado;25;https://cdn.sofifa.com/players/228/321/22_60.png;Spain;RB;CD Leganés
Scott Dann;34;https://cdn.sofifa.com/players/157/665/22_60.png;England;CB;Reading
Mark Diemers;27;https://cdn.sofifa.com/players/216/289/22_60.png;Netherlands;CM;Feyenoord
Stef Peeters;29;https://cdn.sofifa.com/players/206/577/22_60.png;Belgium;CM;KAS Eupen
Ismael Sosa;34;https://cdn.sofifa.com/players/165/531/22_60.png;Argentina;RM;Pachuca
Diego González;33;https://cdn.sofifa.com/players/214/770/22_60.png;Argentina;CM;Boca Juniors
Alan Pulido;30;https://cdn.sofifa.com/players/192/930/22_60.png;Mexico;ST;Sporting Kansas City
Harvey Elliott;18;https://cdn.sofifa.com/players/246/174/22_60.png;England;CAM;Liverpool
Luis Rioja González;27;https://cdn.sofifa.com/players/224/415/22_60.png;Spain;LM;Deportivo Alavés
Vitaly Janelt;23;https://cdn.sofifa.com/players/235/167/22_60.png;Germany;CDM;Brentford
David Raum;23;https://cdn.sofifa.com/players/236/703/22_60.png;Germany;LB;TSG Hoffenheim
Maya Yoshida;32;https://cdn.sofifa.com/players/191/648/22_60.png;Japan;CB;U.C. Sampdoria
Ondřej Lingr;22;https://cdn.sofifa.com/players/258/208/22_60.png;Czech Republic;CAM;SK Slavia Praha
Danilo Cataldi;26;https://cdn.sofifa.com/players/211/361/22_60.png;Italy;CAM;Lazio
Jake Cooper;26;https://cdn.sofifa.com/players/216/481/22_60.png;England;CB;Millwall
Kevin Danso;22;https://cdn.sofifa.com/players/237/985/22_60.png;Austria;CB;Racing Club de Lens
Ilaix Moriba;18;https://cdn.sofifa.com/players/259/233/22_60.png;Spain;CAM;RB Leipzig
Mauricio Cuero;28;https://cdn.sofifa.com/players/214/434/22_60.png;Colombia;RM;Club Atlético Banfield
Takuma Asano;26;https://cdn.sofifa.com/players/232/610/22_60.png;Japan;RM;VfL Bochum 1848
Brian Brobbey;19;https://cdn.sofifa.com/players/251/810/22_60.png;Netherlands;ST;RB Leipzig
Frederico André Ferrão Venâncio;28;https://cdn.sofifa.com/players/211/107/22_60.png;Portugal;CB;SD Eibar
Jarlan Barrera;25;https://cdn.sofifa.com/players/225/182/22_60.png;Colombia;CAM;Atlético Nacional
Akim Zedadka;26;https://cdn.sofifa.com/players/223/139/22_60.png;France;RWB;Clermont Foot 63
Anuar Mohamed Tuhami;26;https://cdn.sofifa.com/players/225/699/22_60.png;Morocco;RWB;Real Valladolid CF
Sebastian De Maio;34;https://cdn.sofifa.com/players/182/179/22_60.png;France;CB;Udinese Calcio
Christian Cueva;29;https://cdn.sofifa.com/players/214/692/22_60.png;Peru;CAM;Al Fateh
Sebastian Schonlau;26;https://cdn.sofifa.com/players/214/948/22_60.png;Germany;CB;Hamburger SV
Per Ciljan Skjelbred;34;https://cdn.sofifa.com/players/152/996/22_60.png;Norway;CDM;Rosenborg BK
José Luis García del Pozo;30;https://cdn.sofifa.com/players/201/893/22_60.png;Spain;CDM;CD Leganés
Adam Smith;30;https://cdn.sofifa.com/players/190/885/22_60.png;England;RB;AFC Bournemouth
William Troost-Ekong;27;https://cdn.sofifa.com/players/213/414/22_60.png;Nigeria;CB;Watford
Souleyman Doumbia;24;https://cdn.sofifa.com/players/236/454/22_60.png;Côte d'Ivoire;LB;Angers SCO
Marvin Ducksch;27;https://cdn.sofifa.com/players/197/031/22_60.png;Germany;ST;SV Werder Bremen
Janik Haberer;27;https://cdn.sofifa.com/players/211/879/22_60.png;Germany;CM;Sport-Club Freiburg
Maximilian Wittek;25;https://cdn.sofifa.com/players/224/423/22_60.png;Germany;LWB;Vitesse
Roberto Júnior Soira Souza;25;https://cdn.sofifa.com/players/236/190/22_60.png;Brazil;CB;Associação Chapecoense de Futebol
Mohamed Bayo;23;https://cdn.sofifa.com/players/241/821/22_60.png;Guinea;ST;Clermont Foot 63
Jonatan Maidana;35;https://cdn.sofifa.com/players/172/018/22_60.png;Argentina;CB;River Plate
Carlos Salcedo;27;https://cdn.sofifa.com/players/212/888/22_60.png;Mexico;CB;Tigres U.A.N.L.
Michael Ngadeu;30;https://cdn.sofifa.com/players/236/690/22_60.png;Cameroon;CB;KAA Gent
Jordan Torunarigha;23;https://cdn.sofifa.com/players/236/947/22_60.png;Germany;CB;Hertha BSC
Patrick Cutrone;23;https://cdn.sofifa.com/players/237/715/22_60.png;Italy;ST;Empoli
Yari Verschaeren;19;https://cdn.sofifa.com/players/246/419/22_60.png;Belgium;CAM;RSC Anderlecht
Valentin Stocker;32;https://cdn.sofifa.com/players/183/187/22_60.png;Switzerland;LM;FC Basel 1893
Kévin Théophile-Catherine;31;https://cdn.sofifa.com/players/190/868/22_60.png;France;CB;Dinamo Zagreb
David Timor Copoví;31;https://cdn.sofifa.com/players/199/829/22_60.png;Spain;CDM;Getafe CF
Wylan Cyprien;26;https://cdn.sofifa.com/players/212/886/22_60.png;France;CAM;FC Nantes
John Boye;34;https://cdn.sofifa.com/players/190/870/22_60.png;Ghana;CB;Al Fayha
George Baldock;28;https://cdn.sofifa.com/players/200/855/22_60.png;England;RWB;Sheffield United
Luca Orellano;21;https://cdn.sofifa.com/players/246/423/22_60.png;Argentina;RW;Vélez Sarsfield
Fabian Klos;33;https://cdn.sofifa.com/players/192/663/22_60.png;Germany;ST;DSC Arminia Bielefeld
Kenny McLean;29;https://cdn.sofifa.com/players/201/368/22_60.png;Scotland;CM;Norwich City
Gauthier Gallon;28;https://cdn.sofifa.com/players/214/680/22_60.png;France;GK;ESTAC Troyes
Michał Helik;25;https://cdn.sofifa.com/players/219/293/22_60.png;Poland;CB;Barnsley
Mykola Matvienko;25;https://cdn.sofifa.com/players/229/528/22_60.png;Ukraine;CB;Shakhtar Donetsk
Bit Garam Yoon;31;https://cdn.sofifa.com/players/200/601/22_60.png;Korea Republic;CM;Ulsan Hyundai FC
Adrián Marín Gómez;24;https://cdn.sofifa.com/players/224/921/22_60.png;Spain;LB;Futebol Clube de Famalicão
Sean Morrison;30;https://cdn.sofifa.com/players/187/033/22_60.png;England;CB;Cardiff City
Ola Toivonen;34;https://cdn.sofifa.com/players/176/794/22_60.png;Sweden;CAM;Malmö FF
Agustín Palavecino;24;https://cdn.sofifa.com/players/247/450/22_60.png;Argentina;CAM;River Plate
Oscar Jiménez;32;https://cdn.sofifa.com/players/192/922/22_60.png;Mexico;GK;Club América
Daniel Álvarez;26;https://cdn.sofifa.com/players/227/227/22_60.png;Mexico;LM;Puebla FC
Ovie Ejaria;23;https://cdn.sofifa.com/players/236/246/22_60.png;England;CAM;Reading
Andrea Masiello;35;https://cdn.sofifa.com/players/169/115/22_60.png;Italy;CB;Genoa
Soufiane Rahimi;25;https://cdn.sofifa.com/players/264/348/22_60.png;Morocco;LM;Al Ain FC
Robbie Brady;29;https://cdn.sofifa.com/players/201/884/22_60.png;Republic of Ireland;LM;Free agent
Rasmus Lauritsen;25;https://cdn.sofifa.com/players/225/948/22_60.png;Denmark;CB;Dinamo Zagreb
Juan Gabriel Rodríguez;27;https://cdn.sofifa.com/players/244/950/22_60.png;Argentina;CB;Defensa y Justicia
Jindřich Staněk;25;https://cdn.sofifa.com/players/221/909/22_60.png;Czech Republic;GK;FC Viktoria Plzeň
Márcio Anderson Tramontino Sá;25;https://cdn.sofifa.com/players/230/358/22_60.png;Brazil;RB;Club Athletico Paranaense
Kristijan Jakić;24;https://cdn.sofifa.com/players/257/889/22_60.png;Croatia;CDM;Eintracht Frankfurt
William de Asevedo Furtado;26;https://cdn.sofifa.com/players/229/221/22_60.png;Brazil;RWB;VfL Wolfsburg
Helibelton Palacios;28;https://cdn.sofifa.com/players/218/981/22_60.png;Colombia;RB;Elche CF
Hany Mukhtar;26;https://cdn.sofifa.com/players/210/021/22_60.png;Germany;RM;Nashville SC
Iñigo Ruiz de Galarreta;27;https://cdn.sofifa.com/players/205/157/22_60.png;Spain;CDM;RCD Mallorca
Mato Jajalo;33;https://cdn.sofifa.com/players/192/612/22_60.png;Bosnia and Herzegovina;CDM;Udinese Calcio
F. Evanilson de Lima Barbosa;21;https://cdn.sofifa.com/players/256/612/22_60.png;Brazil;ST;FC Porto
Jean Evrard Kouassi;26;https://cdn.sofifa.com/players/227/939/22_60.png;Côte d'Ivoire;LW;Wuhan FC
Samir Caetano de Souza Santos;26;https://cdn.sofifa.com/players/215/651/22_60.png;Brazil;CB;Udinese Calcio
Paulo Henrique Sampaio Filho;20;https://cdn.sofifa.com/players/239/970/22_60.png;Brazil;CAM;Bayer 04 Leverkusen
Lúcio Anselmo Calegario Pitta;29;https://cdn.sofifa.com/players/230/242/22_60.png;Brazil;CM;São Paulo
Byron Castillo;22;https://cdn.sofifa.com/players/253/537/22_60.png;Ecuador;RB;Barcelona Sporting Club
Irvin Cardona;23;https://cdn.sofifa.com/players/235/888/22_60.png;France;ST;Stade Brestois 29
Abdülkadir Ömür;22;https://cdn.sofifa.com/players/231/777/22_60.png;Turkey;CAM;Trabzonspor
Andrés Andrade;32;https://cdn.sofifa.com/players/214/369/22_60.png;Colombia;LM;Atlético Nacional
Dago Filipe Esteiro Cortejo;25;https://cdn.sofifa.com/players/230/432/22_60.png;Brazil;ST;São Paulo
Maxime Crépeau;27;https://cdn.sofifa.com/players/213/536/22_60.png;Canada;GK;Vancouver Whitecaps FC
Abdulkadir Parmak;26;https://cdn.sofifa.com/players/245/535/22_60.png;Turkey;CM;Trabzonspor
Frederico Peter Cabral Bardini;29;https://cdn.sofifa.com/players/230/175/22_60.png;Brazil;GK;Clube Atlético Mineiro
Michael Frey;26;https://cdn.sofifa.com/players/208/159/22_60.png;Switzerland;ST;Royal Antwerp FC
Tomás Franco Tavares;20;https://cdn.sofifa.com/players/245/278/22_60.png;Portugal;RWB;FC Basel 1893
Nathaniel Phillips;24;https://cdn.sofifa.com/players/240/926/22_60.png;England;CB;Liverpool
João Pedro Barradas Novais;27;https://cdn.sofifa.com/players/229/406/22_60.png;Portugal;CAM;Aytemiz Alanyaspor
Bernardo Fernandes;26;https://cdn.sofifa.com/players/232/805/22_60.png;Brazil;CB;FC Red Bull Salzburg
Mathias Pereira Lage;24;https://cdn.sofifa.com/players/233/061/22_60.png;Portugal;LM;Angers SCO
Dwight Gayle;30;https://cdn.sofifa.com/players/205/670/22_60.png;England;ST;Newcastle United
Gianluca Lapadula;31;https://cdn.sofifa.com/players/211/302/22_60.png;Peru;ST;Benevento
Scott Arfield;32;https://cdn.sofifa.com/players/178/287/22_60.png;Canada;CM;Rangers FC
Francisco Ortega;22;https://cdn.sofifa.com/players/242/287/22_60.png;Argentina;LM;Vélez Sarsfield
Jawad El Yamiq;29;https://cdn.sofifa.com/players/241/775/22_60.png;Morocco;CB;Real Valladolid CF
Alex Vigo;22;https://cdn.sofifa.com/players/247/150/22_60.png;Argentina;RB;River Plate
Nildo Enaldo Reisão Dinis;25;https://cdn.sofifa.com/players/236/142/22_60.png;Brazil;CDM;Clube Atlético Mineiro
Paulson Otávio Junqueira Gonçalves;25;https://cdn.sofifa.com/players/230/254/22_60.png;Brazil;LB;Sport Club Corinthians Paulista
Marcus Coco;25;https://cdn.sofifa.com/players/226/414/22_60.png;France;RM;FC Nantes
Marco Ilaimaharitra;25;https://cdn.sofifa.com/players/220/782/22_60.png;Madagascar;CDM;Royal Charleroi S.C.
Randy Nteka;23;https://cdn.sofifa.com/players/251/756/22_60.png;France;ST;Rayo Vallecano
Adrián Aldrete;33;https://cdn.sofifa.com/players/167/532/22_60.png;Mexico;LB;Cruz Azul
Jean-Charles Castelletto;26;https://cdn.sofifa.com/players/213/868/22_60.png;Cameroon;CB;FC Nantes
Amir Abedzadeh;28;https://cdn.sofifa.com/players/237/419/22_60.png;Iran;GK;SD Ponferradina
Kevin Möhwald;27;https://cdn.sofifa.com/players/211/818/22_60.png;Germany;CM;1. FC Union Berlin
Stefan Ilsanker;32;https://cdn.sofifa.com/players/194/665/22_60.png;Austria;CB;Eintracht Frankfurt
Ivan Oblyakov;22;https://cdn.sofifa.com/players/234/857/22_60.png;Russia;CAM;PFC CSKA Moscow
Javier Correa;28;https://cdn.sofifa.com/players/223/593/22_60.png;Argentina;ST;Racing Club
Håvard Nordtveit;31;https://cdn.sofifa.com/players/182/888/22_60.png;Norway;CB;TSG Hoffenheim
Miralem Sulejmani;32;https://cdn.sofifa.com/players/179/560/22_60.png;Serbia;LM;BSC Young Boys
Martín Ojeda;22;https://cdn.sofifa.com/players/240/744/22_60.png;Argentina;CAM;Godoy Cruz
Erick Aguirre;24;https://cdn.sofifa.com/players/224/103/22_60.png;Mexico;RWB;CF Monterrey
Caio Welson Chissano Dourado;33;https://cdn.sofifa.com/players/230/246/22_60.png;Brazil;LB;São Paulo
Alassane Ndao;24;https://cdn.sofifa.com/players/257/821/22_60.png;Senegal;RM;Al Ahli
Jesús Molina;33;https://cdn.sofifa.com/players/183/581/22_60.png;Mexico;CB;Club Deportivo Guadalajara
Carlos Akapo Martínez;28;https://cdn.sofifa.com/players/216/605/22_60.png;Equatorial Guinea;RB;Cádiz CF
Michael Olise;19;https://cdn.sofifa.com/players/247/827/22_60.png;France;CAM;Crystal Palace
Lukas Rupp;30;https://cdn.sofifa.com/players/200/469/22_60.png;Germany;CM;Norwich City
Philipp Pentke;36;https://cdn.sofifa.com/players/156/437/22_60.png;Germany;GK;TSG Hoffenheim
Josh Dasilva;22;https://cdn.sofifa.com/players/231/445/22_60.png;England;CAM;Brentford
Michael Liendl;35;https://cdn.sofifa.com/players/135/190/22_60.png;Austria;CM;RZ Pellets Wolfsberger AC
Gabriel Gudmundsson;22;https://cdn.sofifa.com/players/236/822/22_60.png;Sweden;LB;LOSC Lille
Berat Özdemir;23;https://cdn.sofifa.com/players/248/854/22_60.png;Turkey;CM;Trabzonspor
Clecildo Rafael Martins Ladislau;32;https://cdn.sofifa.com/players/200/984/22_60.png;Brazil;ST;Moreirense FC
Lucas Cháves;25;https://cdn.sofifa.com/players/213/272/22_60.png;Argentina;GK;Argentinos Juniors
Leonardo Luis Sandelas Junior;29;https://cdn.sofifa.com/players/230/424/22_60.png;Brazil;CDM;Santos
